Species;NAME_0;Realm;Cryptogenic;Dispersal;Eradicated;IntentionalRelease;Introduced;Established;ReportedFirstYear;Reference;ReferenceYear;AcceptedSpecies
Opogona sacchari;Italy;Palearctic;;;0.0;;1.0;1.0;1973.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Poland;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Madeira;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Spain;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Albania;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Bulgaria;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Denmark;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;United Kingdom;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Hungary;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Netherlands;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Azores;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Spain;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Opogona sacchari;Switzerland;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Opogona sacchari
Prays citri;Albania;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;French European Islands;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Crete;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Israel;Saharo-Arabian;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Sicily and Sardinia;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Netherlands;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Madeira;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Spain;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Denmark;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;France;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Greece;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Sicily and Sardinia;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Italy;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Azores;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Prays citri;Portugal;Palearctic;;;0.0;;1.0;1.0;1964.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Prays citri
Samia cynthia;Albania;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Croatia;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Germany;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Slovenia;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Switzerland;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Austria;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;France;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Italy;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Samia cynthia;Spain;Palearctic;;;0.0;;1.0;1.0;1900.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Samia cynthia
Pectinophora gossypiella;Sicily and Sardinia;Palearctic;;;0.0;;1.0;1.0;1935.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Bulgaria;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Greece;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Spain;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Israel;Saharo-Arabian;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Albania;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Crete;Palearctic;;;0.0;;1.0;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Pectinophora gossypiella;Italy;Palearctic;;;0.0;;1.0;1.0;1935.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Pectinophora gossypiella
Phyllonorycter platani;Albania;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Belgium;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Croatia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Denmark;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;France;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Germany;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Greece;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Israel;Saharo-Arabian;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Sicily and Sardinia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Netherlands;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Madeira;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Slovakia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Spain;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Switzerland;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Austria;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Bulgaria;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Czechia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;French European Islands;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;North Macedonia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;United Kingdom;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Hungary;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Sicily and Sardinia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Italy;Palearctic;;;0.0;;;1.0;1870.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Poland;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Portugal;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Slovenia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Phyllonorycter platani;Sweden;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Phyllonorycter platani
Cadra figulilella;Poland;Palearctic;;;0.0;;;1.0;2000.0;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Portugal;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Russia Europe;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Slovakia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Spain;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Switzerland;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Albania;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Belarus;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Bosnia and Herzegovina;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Croatia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
Cadra figulilella;Czechia;Palearctic;;;0.0;;;1.0;;Roy, D., et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;2020;Cadra figulilella
